Kode_Prov,PROVINSI,KABUPATEN,KECAMATAN,Kode_Desa,DESA,NAMA_BUMDESA,Tenaga_Kerja
11,ACEH,ACEH UTARA,MEURAH MULIA,1108072045,MEUNYE PAYONG,BUM DESA USAHA BUNGONG PADE MEUNYE PAYONG,5
11,ACEH,ACEH UTARA,MEURAH MULIA,1108072046,UJONG REUBA,BUM DESA ADE BEURATA UJONG REUBA,3
11,ACEH,ACEH UTARA,MEURAH MULIA,1108072049,KEUDE JUNGKA GAJAH,BUM DESA BEUMAKMU KEUDE JUNGKA GAJAH,6
11,ACEH,ACEH UTARA,SAMUDERA,1108082004,BLANG KABU,BUM DESA RASEUKI BEUJROH BLANG KABU,5
11,ACEH,ACEH UTARA,SAMUDERA,1108082005,MANCANG,BUM DESA FAJAR PURNAMA MANCANG,4
11,ACEH,ACEH UTARA,SAMUDERA,1108082008,TEUPIN ARA,BUM DESA GEUBRINA MAKMUR TEUPIN ARA,5
11,ACEH,ACEH UTARA,SAMUDERA,1108082011,PUSONG,BUM DESA MAJU JAYA PUSONG,3
11,ACEH,ACEH UTARA,SAMUDERA,1108082013,GAMPONG BARO,BUM DESA BAGI BEURATA GAMPONG BARO,3
11,ACEH,ACEH UTARA,SAMUDERA,1108082018,KRUENG BARO BLANG MEE,BUM DESA USAHA BERSAMA KRUENG BARO BLANG MEE,5
11,ACEH,ACEH UTARA,SAMUDERA,1108082019,UJONG,BUM DESA INGIN MAJU UJONG,3
11,ACEH,ACEH UTARA,SAMUDERA,1108082020,MESJID,BUM DESA USAHA MAJU MESJID,6
11,ACEH,ACEH UTARA,SAMUDERA,1108082021,TEUNGOH,BUM DESA MANDIRI TEUNGOH,6
11,ACEH,ACEH UTARA,SAMUDERA,1108082022,KEUDE BLANG MEE PULO KLAT,BUM DESA SENTOSA KEUDE BLANG MEE PULO KLAT,3
11,ACEH,ACEH UTARA,SAMUDERA,1108082024,LANCANG,BUM DESA SETIA LANCANG,5
11,ACEH,ACEH UTARA,SAMUDERA,1108082026,SAWANG,BUM DESA RAHMAT SEJAHTERA SAWANG,3
11,ACEH,ACEH UTARA,SAMUDERA,1108082032,TANJONG BAROH,BUM DESA BAROE JAYA TANJONG BAROH,6
11,ACEH,ACEH UTARA,SAMUDERA,1108082033,TANJONG HAGU,BUM DESA BEURATA NA TANJONG HAGU,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092003,MANE KAWAN,BUM DESA BINA USAHA MANE KAWAN,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092004,ALUE BARUEH,BUM DESA MAJU BERSAMA ALUE BARUEH,
11,ACEH,ACEH UTARA,SEUNUDDON,1108092005,KEUDE SIMPANG JALAN,BUM DESA MALEM DIWA KEUDE SIMPANG JALAN,
11,ACEH,ACEH UTARA,SEUNUDDON,1108092006,BLANG PHA,BUM DESA SARENA BLANG PHA,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092007,ALUE KIRAN,BUM DESA BINA USAHA ALUE KIRAN,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092008,BLANG TUE,BUM DESA SUKA KARYA BLANG TUE,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092009,COT KAFIRATON,BUM DESA RAJA MANDIRI COT KAFIRATON,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092010,TANJONG DAMA,BUM DESA MAKMU TANI TANJONG DAMA,
11,ACEH,ACEH UTARA,SEUNUDDON,1108092011,PAYA DUA URAM,BUM DESA INSAN MADHANI PAYA DUA URAM,
11,ACEH,ACEH UTARA,SEUNUDDON,1108092013,ALUE CAPLI,BUM DESA BAROENA JAYA ALUE CAPLI,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092014,SIMPANG PEUT,BUM DESA TANI JAYA SIMPANG PEUT,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092015,MEUNASAH SAGOE,BUM DESA PIADAH TANI MEUNASAH SAGOE,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092018,COT PATISAH,BUM DESA BINA BERSAMA COT PATISAH,
11,ACEH,ACEH UTARA,SEUNUDDON,1108092021,MATANG JEULIKAT,BUM DESA BERKATILAH MATANG JEULIKAT,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092024,ULEE RUBEK TIMU,BUM DESA SAMUDERA PASE ULEE RUBEK TIMU,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092025,BANTAYAN,BUM DESA CAMAR LAUT BANTAYAN,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092026,TEUPIN KUYUEN,BUM DESA TUAH TEUKA TEUPIN KUYUEN,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092031,MATANG ANOE,BUM DESA TEUNGKU MARMA MATANG ANOE,3
11,ACEH,ACEH UTARA,SEUNUDDON,1108092032,LHOK GEULITUET,BUM DESA ANEUK NANGGROE LHOK GEULITUT,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102001,KEUDE ARON,BUM DESA ARON MEUGAH KEUDE ARON,4
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102002,DAYAH ARON,BUM DESA ARON JAYA DAYAH ARON,25
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102003,MONCRANG,BUM DESA TEKAD MANDIRI MONCRANG,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102004,KANOT,BUM DESA KANOT JAYA KANOT,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102005,MEURIA ARON,BUM DESA MEURIA JAYA MEURIA ARON,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102006,MEE ARON,BUM DESA DIKUMBABEURATA MEE ARON,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102007,GLOK,BUM DESA GLOK MEUTUAH GLOK,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102008,CIBREK BAROH,BUM DESA CIBREK INDAH CIBREK BAROH,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102009,CIBREK TUNONG,BUM DESA CIBREK TUNONG MEMBANGUN CIBREK TUNONG,
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102015,TANJONG KRUENG PASE,BUM DESA MEULIGOE PASE TANJONG KRUENG PASE,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102016,MESJID,BUM DESA USAHA MANDIRI MESJID,
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102017,KEUDE TEUPIN PUNTI,BUM DESA KEUDE JAYA KEUDE TEUPIN PUNTI,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102019,GAMPONG U,BUM DESA SEJAHTERA GAMPONG U,2
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102020,CALONG,BUM DESA MAKMU BEUJAYA CALONG,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102021,MANYANG BAROH,BUM DESA CITA USAHA MANYANG BAROH,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102022,PEURUPOK,BUM DESA BEURINGEN JAYA PEURUPOK,
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102023,ALUE GUNTO,BUM DESA BERKAT JAYA ALUE GUNTO,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102024,PULO,BUM DESA KAYEE ADANG PULO,
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102027,DAYAH MEURIA,BUM DESA GIAT KERJA DAYAH MEURIA,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102029,MEUCAT,BUM DESA MEUCAT JAYA MEUCAT,3
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102030,ARA,BUM DESA ARA JAYA ARA,5
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102031,HAGU,BUM DESA HAGU JAYA HAGU,5
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102032,AWE,BUM DESA MAJU SARENA AWE,5
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102033,TANJONG MULIENG,BUM DESA MAKMU BEUSARE TANJONG MULIENG,6
11,ACEH,ACEH UTARA,SYAMTALIRA ARON,1108102034,DAYA TEUNGKU,BUM DESA SEJAHTERA DAYA TEUNGKU,3
11,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112003,BEURANDANG,BUM DESA MANDIRI BEURANDANG,6
11,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112006,NIBONG,BUM DESA PERMATA NIBONG,7
11,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112009,KEUDE BAYU,BUM DESA KEUDE BAYU MANDIRI KEUDE BAYU,5
11,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112012,DAYAH BARO,BUM DESA DARUSSALAM DAYAH BARO,5
11,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112017,ULEE MEURIA,BUM DESA ULBA JAYA ULEE MEURIA,5
11,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112021,ULEE GAMPONG,BUM DESA MAKMUE BEUSAREE ULEE GAMPONG,5
11,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112032,BLANG PATRA,BUM DESA JAYA ABADI BLANG PATRA,3
11,ACEH,ACEH UTARA,SYAMTALIRA BAYU,1108112035,BUKET GLUMPANG,BUM DESA BUKET JAYA BUKET GLUMPANG,5
11,ACEH,ACEH UTARA,TANAH LUAS,1108122001,PULO BLANG,BUM DESA PINTO REZKI PULO BLANG,5
11,ACEH,ACEH UTARA,TANAH LUAS,1108122003,MATANG CIBREK,BUM DESA HARKAT TANI MATANG CIBREK,3
11,ACEH,ACEH UTARA,TANAH LUAS,1108122012,PAYA BEURANDANG,BUM DESA INDAH MULIA PAYA BEURANDANG,5
11,ACEH,ACEH UTARA,TANAH LUAS,1108122021,JEUMPA BERGHANG,BUM DESA JEUMPA MEUTUWAH JEUMPA BERGHANG,6
11,ACEH,ACEH UTARA,TANAH LUAS,1108122024,SERBA JAMAN,BUM DESA MAKMUE BEUSARE SERBA JAMAN,
11,ACEH,ACEH UTARA,TANAH LUAS,1108122025,RAYEUK NALEUNG,BUM DESA MAKMU BEUSAREE RAYEUK NALEUNG,3
11,ACEH,ACEH UTARA,TANAH LUAS,1108122029,RAYEUK KUTA,BUM DESA KUTA MANDIRI RAYEUK KUTA,3
11,ACEH,ACEH UTARA,TANAH LUAS,1108122037,ALUE GAMPONG,BUM DESA MAKMU BEUSARE ALUE GAMPONG,3
11,ACEH,ACEH UTARA,TANAH LUAS,1108122057,BUKET MAKARTI,BUM DESA USAHA BANGKIT BUKET MAKARTI,3
11,ACEH,ACEH UTARA,TANAH PASIR,1108132001,ALUE,BUM DESA MAJU BEUSARE ALUE,3
11,ACEH,ACEH UTARA,TANAH PASIR,1108132002,MEE MATANG PANYANG,BUM DESA SEJAHTERA MEE MATANG PANYANG,3
11,ACEH,ACEH UTARA,TANAH PASIR,1108132003,BLANG,BUM DESA MAKMU BEUSARE BLANG,3
11,ACEH,ACEH UTARA,TANAH PASIR,1108132004,PALOH,BUM DESA BINA SEJAHTERA PALOH,3
11,ACEH,ACEH UTARA,TANAH PASIR,1108132005,KEUDE MATANG PAYANG,BUM DESA MAKMU BEUSARE KEUDE MATANG PANYANG,3
11,ACEH,ACEH UTARA,TANAH PASIR,1108132006,GAMPONG PANDE,BUM DESA PANDE NUSANTARA GAMPONG PANDE,5
11,ACEH,ACEH UTARA,TANAH PASIR,1108132007,MATANG RANUP LASEH,BUM DESA INGIN MAJU MATANG RANUP LASEH,3
11,ACEH,ACEH UTARA,TANAH PASIR,1108132008,CANGGUEK,BUM DESA MAJU JAYA SABE CANGGUEK,4
11,ACEH,ACEH UTARA,TANAH PASIR,1108132009,KUMBANG,BUM DESA KUMBANG JAYA KUMBANG,4
11,ACEH,ACEH UTARA,TANAH PASIR,1108132010,PRIE,BUM DESA BEUBAGAH JAYA BERSAMA PRIE,3
11,ACEH,ACEH UTARA,TANAH PASIR,1108132011,KEUTAPANG,BUM DESA PANDAN WANGI KEUTAPANG,3
11,ACEH,ACEH UTARA,TANAH PASIR,1108132012,KEUDE JRAT MANYANG,BUM DESA BERDIKARI KEUDE JRAT MANYANG,3
11,ACEH,ACEH UTARA,TANAH PASIR,1108132013,TEUPIN GAPEUH,BUM DESA MAJU JAYA TEUPIN GAPEUH,3
11,ACEH,ACEH UTARA,TANAH PASIR,1108132014,CIBREK,BUM DESA CIBREK JAYA CIBREK,3
11,ACEH,ACEH UTARA,TANAH PASIR,1108132015,ME MERBO,BUM DESA MELATI ME MERBO,4
11,ACEH,ACEH UTARA,TANAH PASIR,1108132016,ULEE TANOH,BUM DESA GOET SEUMPEUNA ULEE TANOH,5
11,ACEH,ACEH UTARA,TANAH PASIR,1108132017,MATANG JANENG,BUM DESA BINA ATAKANA MATANG JANENG,3
11,ACEH,ACEH UTARA,TANAH PASIR,1108132018,KUALA KEUREUTOU BARAT,BUM DESA SEJAHTERA INGIN JAYA KUALA KEUREUTOU BARAT,3
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142003,RANTO PANYANG,BUM DESA BINA BEUSARE RANTO PANYANG,25
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142005,MEUNASAH GEUDONG,BUM DESA GEUDONG JAYA MEUNASAH GEUDONG,
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142008,MATANG JURONG,BUM DESA INGIN MAJU MATANG JURONG,
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142009,TANJONG DALAM UTARA,BUM DESA SEJAHTERA TANJONG DALAM UTARA,3
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142012,TANJONG MENUANG,BUM DESA KEUDE LEUBOK TANJONG MENUANG,3
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142024,MATANG SANTOT,BUM DESA CIPUGA BERSAMA MATANG SANTOT,3
11,ACEH,ACEH UTARA,TANAH JAMBO AYE,1108142026,MATANG SEUKE PULOT,BUM DESA UDEB BAROE MATANG SEUKE PULOT,
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142031,TEUPIN BAYU,BUM DESA BAYU LESTARI TEUPIN BAYU,3
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142035,SAMAKUROK,BUM DESA SAKO MANDIRI SAMAKUROK,
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142036,BIARA BARAT,BUM DESA USAHA TANI BIARA BARAT,
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142037,BIARA TIMUR,BUM DESA SYUFA'AT GAMPONG BIARA TIMUR,
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142039,CEUMPEUDAK,BUM DESA CEMPEUDAK MAKMUR CEUMPEUDAK,
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142040,ALUE PAPEUN,BUM DESA BERDIKARI ALUE PAPEUN,
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142041,LHOK BINTANG HU,BUM DESA BINTANG JAYA LHOK BINTANG HU,
11,ACEH,ACEH UTARA,T. JAMBO AYE,1108142044,MATANG ARONGAN,BUM DESA SUSTANI MATANG ARONGAN,3
11,ACEH,ACEH UTARA,SAWANG,1108152003,LHOK KREK,BUM DESA INGIN MAKMUR LHOK KREK,1
11,ACEH,ACEH UTARA,SAWANG,1108152005,GLE DAGANG,BUM DESA INGIN JAYA GLE DAGANG,8
11,ACEH,ACEH UTARA,SAWANG,1108152007,GAMPONG TEUNGOH,BUM DESA BIJEH NANGGROE GAMPONG TEUNGOH,5
11,ACEH,ACEH UTARA,SAWANG,1108152011,PANTE JALOH,BUM DESA HARAPAN DESA PANTE JALOH,3
11,ACEH,ACEH UTARA,SAWANG,1108152012,LHOK KUYUN,BUM DESA MITRA NIAGA SYARIAH LHOK KUYUN,2
11,ACEH,ACEH UTARA,SAWANG,1108152015,TEUPIN RUSEP,BUM DESA MANDIRI TEUPIN RUSEP,3
11,ACEH,ACEH UTARA,SAWANG,1108152016,ULEE GEUDONG,BUM DESA PUSAKA GAMPONG ULEE GEUDONG,6
11,ACEH,ACEH UTARA,SAWANG,1108152019,COT LAMBIDENG,BUM DESA MANDIRI JAYA COT LAMBIDENG,5
11,ACEH,ACEH UTARA,SAWANG,1108152020,PAYA GABOH,BUM DESA KARYA MANDIRI PAYA GABOH,
11,ACEH,ACEH UTARA,SAWANG,1108152021,PAYA RABO LHOK,BUM DESA HARAPAN JAYA PAYA RABO LHOK,4
11,ACEH,ACEH UTARA,SAWANG,1108152022,PAYA RABO TIMU,BUM DESA SABAN TABINA PAYA RABO TIMU,3
11,ACEH,ACEH UTARA,SAWANG,1108152027,BABAH KRUENG,BUM DESA MITRA NIAGA SYARIAH BABAH KRUENG,
11,ACEH,ACEH UTARA,SAWANG,1108152029,BLANG MANYAK,BUM DESA TABINA BERSAMA BLANG MANYAK,3
11,ACEH,ACEH UTARA,SAWANG,1108152030,LHOK JOK,BUM DESA KARYA SEJAHTERA LHOK JOK,7
11,ACEH,ACEH UTARA,SAWANG,1108152031,BLANG TEURAKAN,BUM DESA MAJU SEJATERA BLANG TEURAKAN,2
11,ACEH,ACEH UTARA,SAWANG,1108152032,SAWANG,BUM DESA GEUBRINA SEJAHTERA SAWANG,10
11,ACEH,ACEH UTARA,SAWANG,1108152035,RISEH TUNONG,BUM DESA MAKMUE BEUSAREE RISEH TUNONG,3
11,ACEH,ACEH UTARA,SAWANG,1108152036,GUNCI,BUM DESA CITAMITA GUNCI,
11,ACEH,ACEH UTARA,SAWANG,1108152037,KUBU,BUM DESA SEJAHTERA KUBU,5
11,ACEH,ACEH UTARA,NISAM,1108162015,PALOH MAMBU,BUM DESA UDEP BEUMAKMU PALOH MAMBU,
11,ACEH,ACEH UTARA,NISAM,1108162018,PALOH KAYEE KUNYET,BUM DESA HASANAH PALOH KAYEE KUNYET,6
11,ACEH,ACEH UTARA,NISAM,1108162025,MEUNASAH ALUE,BUM DESA PUSAKAINDATU MEUNASAH ALUE,
11,ACEH,ACEH UTARA,NISAM,1108162026,PANTON,BUM DESA PAKAT MEUGO SEJAHTERA PANTON,
11,ACEH,ACEH UTARA,NISAM,1108162030,MEUNASAH RAYEUK,BUM DESA MAKMU SEJAHTERA MEUNASAH RAYEUK,4
11,ACEH,ACEH UTARA,NISAM,1108162040,BLANG CROK,BUM DESA BINA GAMPONG BLANG CROK,4
11,ACEH,ACEH UTARA,NISAM,1108162041,MEUNASAH KRUENG,BUM DESA BINA BEUSAREE MEUNASAH KRUENG,8
11,ACEH,ACEH UTARA,NISAM,1108162043,KEUTAPANG,BUM DESA KASIH SAYANG KEUTAPANG,3
11,ACEH,ACEH UTARA,NISAM,1108162044,ULEE BLANG,BUM DESA MEGA TANI ULEE BLANG,5
11,ACEH,ACEH UTARA,COT GIREK,1108172001,COT GIREK,BUM DESA MAKMUR BERSAMA COT GIREK,7
11,ACEH,ACEH UTARA,COT GIREK,1108172002,LHOK MEURBO,BUM DESA BEURATA JAYA LHOK MEURBO,10
11,ACEH,ACEH UTARA,COT GIREK,1108172014,U BARO.,BUM DESA UBTADA U BARO.,4
11,ACEH,ACEH UTARA,COT GIREK,1108172018,JEULIKAT,BUM DESA BUDI SENTOSA JEULIKAT,6
11,ACEH,ACEH UTARA,COT GIREK,1108172022,SEUPENG,BUM DESA AMAN PHONNA SEUPENG,
11,ACEH,ACEH UTARA,LANGKAHAN,1108182004,KAMPONG BLANG,BUM DESA RAWANG JAYA KAMPONG BLANG,12
11,ACEH,ACEH UTARA,LANGKAHAN,1108182005,PAYA TUKAI,BUM DESA BINA BERSAMA PAYA TUKAI,5
11,ACEH,ACEH UTARA,LANGKAHAN,1108182009,MATANG RUBEK,BUM DESA MAKMU BEUSARE MATANG RUBEK,
11,ACEH,ACEH UTARA,LANGKAHAN,1108182011,MATANG TEUNGOH SELATAN,BUM DESA MAKMU BEUSARE MATANG TEUNGOH SELATAN,18
11,ACEH,ACEH UTARA,LANGKAHAN,1108182012,PADANG MEURIA,BUM DESA SEPAKAT JAYA PADANG MEURIA,4
11,ACEH,ACEH UTARA,LANGKAHAN,1108182016,TANJONG DALAM SELATAN,BUM DESA KUCI COBA TANJONG DALAM SELATAN,
11,ACEH,ACEH UTARA,LANGKAHAN,1108182020,BUKET LINTEUNG,BUM DESA USAHA BERSAMA BUKET LINTEUNG,
11,ACEH,ACEH UTARA,BAKTIYA BARAT,1108192001,KEUDE SAMPOINIET,BUM DESA SAPUE PAKAT KEUDE SAMPOINIET,5
11,ACEH,ACEH UTARA,BAKTIYA BARAT,1108192005,BLANG SEUNONG,BUM DESA TANJONG KAJAYA BLANG SEUNONG,4
11,ACEH,ACEH UTARA,BAKTIYA BARAT,1108192009,MATANG TEUNGOH,BUM DESA MAKMU BEUSARE MATANG TEUNGOH,3
11,ACEH,ACEH UTARA,BAKTIYA BARAT,1108192015,MATANG SIJUEK TEUNGOH,BUM DESA BEUSABA MATANG SIJUEK TEUNGOH,3
11,ACEH,ACEH UTARA,BAKTIYA BARAT,1108192020,COT MURONG,BUM DESA NA MANGAT COT MURONG,3
11,ACEH,ACEH UTARA,BAKTIYA BARAT,1108192026,PAYA BATEUNG,BUM DESA NAKAMOE NAGATA PAYA BATEUNG,3
11,ACEH,ACEH UTARA,NIBONG,1108212003,KEUDE NIBONG,BUM DESA HARAPAN BEUMAJU KEUDE NIBONG,3
11,ACEH,ACEH UTARA,NIBONG,1108212006,SUMBOK RAYEUK,BUM DESA BIJEH GAMPONG SUMBOK RAYEUK,
11,ACEH,ACEH UTARA,NIBONG,1108212007,PAYA TERBANG,BUM DESA GEUREUDONG CAKRAWALA PAYA TERBANG,4
11,ACEH,ACEH UTARA,NIBONG,1108212019,BUMBAN,BUM DESA BOMBAY JAYA BUMBAN,
11,ACEH,ACEH UTARA,SIMPANG KRAMAT,1108222005,KEUBON BARO,BUM DESA ASA HIJAU KEUBON BARO,
11,ACEH,ACEH UTARA,SIMPANG KRAMAT,1108222007,MEUNASAH BAROH,BUM DESA BAROH JAYA MEUNASAH BAROH,
11,ACEH,ACEH UTARA,SIMPANG KRAMAT,1108222009,ALUE BADE,BUM DESA MAKMU TANI ALUE BADEE,
11,ACEH,ACEH UTARA,SIMPANG KERAMAT,1108222010,MEUNASAH DAYAH SPK,BUM DESA BUMOE MAKMUE MEUNASAH DAYAH SPK,5
11,ACEH,ACEH UTARA,SIMPANG KRAMAT,1108222012,KILOMETER VIII,BUM DESA RAHMAT KILOMETER VIII,
11,ACEH,ACEH UTARA,SIMPANG KRAMAT,1108222013,IE TAREK I,BUM DESA MAJU BEUSARE IE TAREK I,
11,ACEH,ACEH UTARA,SIMPANG KRAMAT,1108222016,BLANG RALEUE,BUM DESA SAREE BUE JAYA BLANG RALEUE,5
11,ACEH,ACEH UTARA,LAPANG,1108232006,GEULANGGANG BARO,BUM DESA BAROENA GEULANGGANG BARO,3
11,ACEH,ACEH UTARA,LAPANG,1108232007,MATANG TUNONG,BUM DESA MITRA USAHA MATANG TUNONG,4
11,ACEH,ACEH UTARA,LAPANG,1108232008,KEUDE LAPANG,BUM DESA USAHA MANDIRI KEUDE LAPANG,
11,ACEH,ACEH UTARA,LAPANG,1108232009,MATANG BAROH,BUM DESA BUNGA MAWAR MATANG BAROH,4
11,ACEH,ACEH UTARA,LAPANG,1108232010,KUALA KEREUTO,BUM DESA ADE BEURATA KUALA KEREUTO,6
11,ACEH,ACEH UTARA,LAPANG,1108232011,KUALA CANGKOY,BUM DESA JASA MANDIRI KUALA CANGKOY,
11,ACEH,ACEH UTARA,PIRAK TIMUR,1108242023,MEUNYE TUJOH,BUM DESA SEJAHTERA JAYA MEUNYE TUJOH,3
11,ACEH,ACEH UTARA,BANDA BARO,1108262001,PAYA DUA,BUM DESA PAYA PERMAI PAYA DUA,4
11,ACEH,ACEH UTARA,BANDA BARO,1108262002,COT JABET,BUM DESA INGIN JAYA COT JABET,
11,ACEH,ACEH UTARA,BANDA BARO,1108262003,ULEE NYEUE,BUM DESA JINGKI ACEH ULEE NYEUE,2
11,ACEH,ACEH UTARA,BANDA BARO,1108262004,PAYA ULEUE,BUM DESA BRIPO JAYA PAYA ULEUE,7
11,ACEH,ACEH UTARA,BANDA BARO,1108262005,JAMUAN,BUM DESA JAMUAN JAYA JAMUAN,12
11,ACEH,ACEH UTARA,BANDA BARO,1108262006,ALUE KEURINYAI,BUM DESA MUDA MANDIRI ALUE KEURINYAI,
11,ACEH,ACEH UTARA,BANDA BARO,1108262007,SANGKELAN,BUM DESA BARONA JAYA SANGKELAN,6
11,ACEH,ACEH UTARA,NISAM ANTARA,1108272001,ALUE DUA,BUM DESA USAHA TANYOE ALUE DUA,3
11,ACEH,ACEH UTARA,NISAM ANTARA,1108272002,SEUMIRAH,BUM DESA BEUDOH BEUSAREE SEUMIRAH,10
11,ACEH,ACEH UTARA,NISAM ANTARA,1108272003,DARUSSALAM,BUM DESA BUMOE SEJAHTERA DARUSSALAM,3
11,ACEH,ACEH UTARA,NISAM ANTARA,1108272004,ALUE PAPEUN,BUM DESA INGIN JAYA ALUE PAPEUN,3
11,ACEH,ACEH UTARA,NISAM ANTARA,1108272005,BLANG JRAT,BUM DESA MAJU BERSAMA BLANG JRAT,3
11,ACEH,ACEH UTARA,NISAM ANTARA,1108272006,BLANG POHROH,BUM DESA HAREUKAT BLANG POHROH,3
11,ACEH,SIMEULUE,TEUPAH BARAT,1109032004,AWE SEUBAL,BUM DESA AL-AMANAH AWE SEUBAL,5
11,ACEH,SIMEULUE,TEUPAH BARAT,1109032011,AWE KECIL,BUM DESA AURIFANTA AWE KECIL,1
11,ACEH,SIMEULUE,SIMEULUE TIMUR,1109042024,AIR PINANG,BUM DESA SERIBU DAYA AIR PINANG,
11,ACEH,SIMEULUE,TEUPAH SELATAN,1109072008,LATIUNG,BUM DESA MANJADIKAN BANO LATIUNG,
11,ACEH,SIMEULUE,TEUPAH SELATAN,1109072011,LABUHAN BAJAU,BUM DESA SEPAKAT JAYA LABUHAN BAJAU,5
11,ACEH,ACEH SINGKIL,PULAU BANYAK,1110012002,PULAU BAGUK,BUM DESA KARYA MANDIRI PULAU BAGUK,20
11,ACEH,ACEH SINGKIL,GUNUNG MERIAH,1110062012,SIDOREJO,BUM DESA MANDIRI SEJAHTERA SIDOREJO,3
11,ACEH,ACEH SINGKIL,SINGKOHOR,1110132006,SRI KAYU,BUM DESA MANDESRI SRI KAYU,
11,ACEH,ACEH SINGKIL,PULAU BANYAK BARAT,1110162002,ASANTOLA,BUM DESA MAJU BERSAMA ASANTOLA,
11,ACEH,BIREUEN,SAMALANGA,1111012001,KEUDE ACEH,BUM DESA BERKAH BEURATA KEUDE ACEH,
11,ACEH,BIREUEN,SAMALANGA,1111012003,PANTE RHENG,BUM DESA BERKAH SEJAHTRA PANTE RHENG,
11,ACEH,BIREUEN,SAMALANGA,1111012004,MEULIEK,BUM DESA MEUBAHGIA JAYA MEULIEK,
11,ACEH,BIREUEN,SAMALANGA,1111012012,ULEE JEUMATAN,BUM DESA MAKMU BEUSAREE JAYA ULEE JEUMATAN,
11,ACEH,BIREUEN,SAMALANGA,1111012020,MATANG JEREUNG,BUM DESA MAKMU BEUSAREE MATANG JEREUNG,1
11,ACEH,BIREUEN,SAMALANGA,1111012021,MATANG,BUM DESA RAHMAT DESA MATANG,1
11,ACEH,BIREUEN,SAMALANGA,1111012024,COT SIREN,BUM DESA HARAPAN BARU COT SIREN,
11,ACEH,BIREUEN,SAMALANGA,1111012027,GAMPONG BARO,BUM DESA GEUDONG MULIA GAMPONG BARO,
11,ACEH,BIREUEN,SAMALANGA,1111012037,MEURAH,BUM DESA MEURAH JAYA MEURAH,3
